,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep,Fri,Mon,Sat,Sun,Thu,Tue,Wed,year,temp,dewp,wdsp,NUM_COLLISIONS
640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,49.6,28.7,19.1,0.575757576
641,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,49,32.3,10.5,0.661157025
642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,44.9,36.6,12.2,0.47107438
643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,42.4,36.2,4.8,0.198347107
644,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,46.5,37.2,13.7,0.606060606
645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,44.2,36,16.5,0.490358127
646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,43.5,36.5,12.3,0.754820937
647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,50.3,48.3,13.3,0.752066116
648,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,51.9,44.7,10.2,0.884297521
649,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,50.9,41.1,6.4,0.58677686
650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,51.4,42.6,12.8,0.203856749
651,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,53.7,40,10.2,0.663911846
652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,52.2,40.5,5.7,0.517906336
653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,51.6,38.3,6.8,0.622589532
654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,52,43.4,7.5,0.603305785
655,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,51.5,44.5,6.7,0.570247934
656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,54.8,49.9,11.1,0.473829201
657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,58.3,49.5,12.6,0.570247934
658,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,57.8,46.2,9.1,0.561983471
659,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,51.8,43.8,14.1,0.504132231
660,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,51.2,44.3,9.8,0.719008264
661,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,57.8,51.8,9.6,0.776859504
662,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,58.3,52.8,11.8,0.889807163
663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,57.7,54.1,12.5,0.666666667
664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,56.5,46.1,8.5,0.358126722
665,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,56.9,41.8,9,0.537190083
666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,56.4,45.7,10.4,0.752066116
667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,56.3,47.6,6,0.545454545
668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,50.3,46.2,6,0.595041322
669,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,54.9,48.6,7.3,0.779614325
670,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,54.6,46.9,15,0.300275482
671,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,53.7,44.4,5.4,0.261707989
672,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,56.7,51.1,10.3,0.154269972
673,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,61.1,52.9,10,0.738292011
674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,51.1,48.4,15.2,0.443526171
675,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,52,42.7,11.2,0.787878788
676,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,49.7,42.2,5.7,0.752066116
677,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,53.9,46.5,12.4,0.578512397
678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,58.4,43.5,11,0.625344353
679,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,57.4,46.6,6.8,0.732782369
680,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,58.2,47.9,8.8,0.787878788
681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,55.2,51.2,8.3,0.564738292
682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,60,57.2,7.1,0.52892562
683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,65.6,54,8.6,0.67768595
684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,64.9,55.5,4.8,0.38292011
685,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,61.2,57,5.6,0.415977961
686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,63.8,60.7,5.6,0.52892562
687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,61.2,54.4,11.3,0.548209366
688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,61,53,13.4,0.512396694
689,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,61.7,58.6,14.4,0.91184573
690,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,66.5,63.8,5.7,0.650137741
691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,66.1,54.5,10.9,0.269972452
692,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,65.2,50,7.5,0.674931129
693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,62.5,55.2,8.2,0.796143251
694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,71.6,62.9,10.1,0.787878788
695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,67.3,61.5,6.5,0.820936639
696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,59.9,46.2,5.1,0.495867769
697,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,63.2,49.2,6,0.275482094
698,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,62.1,50.3,4.1,0.73553719
699,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,60,51.9,5.3,0.702479339
700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,66.8,61.6,8.3,0.741046832
701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,66.7,64.4,10.2,0.807162534
702,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,63.9,53.8,13.6,0.779614325
703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,62.2,51.9,4.8,0.644628099
704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,64.7,57.9,5,0.44077135
705,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,67.3,61.6,8,0.641873278
706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,68.6,65.1,9.1,0.658402204
707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,69,66,10.2,0.774104683
708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,69.1,67.3,8.5,1
709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,67,55.8,21.2,0.35261708
710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,68.2,59.1,14.1,0.203856749
711,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,68.6,62.8,13.9,0.652892562
712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,69.5,66.2,11.8,0.597796143
713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,69.4,66.7,12.3,0.52892562
714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,69.4,66.1,6.1,0.570247934
715,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,69.1,62.4,4.3,0.730027548
716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,65.7,58.8,4.4,0.476584022
717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,68.7,63.6,9.7,0.170798898
718,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,69.7,67,12,0.523415978
719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,71.4,69.1,13.1,0.578512397
720,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,70.4,68.5,13.7,0.479338843
721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,70.4,63.7,4.5,0.578512397
722,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,69.6,59.4,5,0.680440771
723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,65,54.1,5,0.283746556
724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,65.2,57.9,10,0.203856749
725,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,65.9,63.3,12.8,0.495867769
726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,67.1,63.5,5.4,0.578512397
727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,69.2,65.9,9.9,0.58953168
728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,69.6,66.7,8.5,0.446280992
729,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,67.4,60.8,5.9,0.760330579
730,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,66.9,63.2,6.9,0.432506887
731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,68.6,65.2,7.6,0.272727273
732,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,69.4,66.9,10,0.600550964
733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,68.9,62.8,10.5,0.41046832
734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,67.3,60.6,5.5,0.628099174
735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,67.7,62.9,6.3,0.685950413
736,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,67.5,62.9,5.3,0.798898072
737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,64.3,60,6.5,0.449035813
738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,66.4,64.6,5.1,0.272727273
739,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,68.2,65.5,5.2,0.584022039
740,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,69.2,67.4,6.6,0.630853994
741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,70.1,65.7,4.3,0.509641873
742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,69.3,60.6,6.3,0.573002755
743,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,66.3,57.6,7.4,0.61707989
744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,70.4,61.3,6.4,0.443526171
745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,69.1,61.4,4.6,0.371900826
746,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,66.3,59.2,3.6,0.625344353
747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,67.2,62.2,7.8,0.314049587
748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,66.6,63.5,15.5,0.537190083
749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,67.8,60.8,9.7,0.683195592
750,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,66.8,59.2,8.8,0.399449036
751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,66.3,58.8,8.2,0.311294766
752,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,68.3,64.7,6.8,0.272727273
753,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,67.9,57.7,7.8,0.600550964
754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,63.9,56.9,4.1,0.38292011
755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,63.8,55.9,6,0.479338843
756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,67.1,60.6,7.7,0.523415978
757,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,63.9,60,7.9,0.526170799
758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,65.6,60.1,10.8,0.212121212
759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,63.9,56.8,9,0.165289256
760,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,63.3,56.5,3.8,0.473829201
761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,63,56,3.5,0.636363636
762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,67.5,64.7,7.3,0.443526171
763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,71,62.4,8.8,0.663911846
764,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,67.2,53.4,10.8,0.699724518
765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,60.1,51.2,6.3,0.366391185
766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,69.1,65.6,9,0.325068871
767,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,71.5,69.2,9.3,0.041322314
768,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,71.1,69.4,6.8,0.889807163
769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,74,65.1,9.7,0.55922865
770,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,69.4,60.8,5.2,0.964187328
771,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,70.3,67.2,7.5,0.743801653
772,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,72,69.9,10.7,0.484848485
773,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,70.1,62.9,11,0.275482094
774,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,63.6,55.3,7.8,0.608815427
775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,64.6,56.5,10.9,0.592286501
776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,66.2,61.2,11.3,0.663911846
777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,64.4,60.3,6.4,0.666666667
778,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,67.1,58.8,11.4,0.972451791
779,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,59.9,53.2,7.6,0.49862259
780,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,62.2,54.3,9.6,0.415977961
781,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,57.5,47.6,3.6,0.641873278
782,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,61.2,50.8,6.5,0.650137741
783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,61.9,54.4,4.6,0.774104683
784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,61.1,47.4,5,0.752066116
785,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,57.2,42.7,12.5,0.746556474
786,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,57,47.3,7.7,0.597796143
787,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,66.1,63.2,8.1,0.380165289
788,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,67.9,61.5,12.3,0.785123967
789,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,59,42.3,9.3,0.592286501
790,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,58.9,51.3,6.7,0.520661157
791,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,59.7,55.3,8.9,0.314049587
792,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,63.1,59.1,15.8,0.732782369
793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,63.5,55.3,6.2,0.614325069
794,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,63.3,58.5,4.4,0.371900826
795,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,65.9,63.2,6.7,0.520661157
796,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,63.3,61.3,7,0.584022039
797,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,62.4,60.6,13.2,0.50137741
798,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,59.9,56.3,17.6,0.49862259
799,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,58.5,54,13.1,0.94214876
800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,59.4,57.3,5.7,0.424242424
801,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,59.6,50.4,11,0.35261708
802,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,55.7,42.6,6.9,0.721763085
803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,63,57,11.5,0.669421488
804,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,65.2,60.4,12.3,0.721763085
805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,60.8,45.9,12.6,0.336088154
806,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,59,44,8.9,0.451790634
807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,52.9,48.1,8.1,0.465564738
808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,53.3,43.7,9.2,0.26446281
809,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,50.9,43.2,4.2,0.203856749
810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,63.2,58.4,8.2,0.8815427
811,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,64.9,62.1,9.5,0.545454545
812,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,65,63.4,12,0.619834711
813,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,63.2,59.7,9.7,0.746556474
814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,62.7,58.8,7.5,0.32231405
815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,56,45.2,10.7,0.292011019
816,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,49,32.4,11.8,0.58953168
817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,57.7,52.3,10.5,0.633608815
818,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,57,55.4,12.8,0.91184573
819,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,59.5,57,10.7,0.721763085
820,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,54.3,51.1,15.7,0.804407713
821,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,54.7,45.9,10.7,0.380165289
822,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,57.6,45.4,13.1,0.380165289
823,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,54.1,40.5,12,0.730027548
824,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,54.3,48,6.1,0.534435262
825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,61.9,59,9.8,0.493112948
826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,56.1,45,8.9,0.685950413
827,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,51.3,43.6,7.9,0.801652893
828,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,53,46.9,18.8,0.768595041
829,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,43.5,38.4,32.8,0.426997245
830,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,44.6,20.6,18.9,0.683195592
831,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,52.7,37.7,6.9,0.443526171
832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,57.7,52.4,11.1,0.487603306
833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,53.6,48.7,5.6,0.757575758
834,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,52.5,46.7,11.7,0.727272727
835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,43.9,29.7,13.9,0.457300275
836,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,53.2,42.7,9.1,0.115702479
837,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,48.2,42.2,4,0.504132231
838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,51,47.2,8.2,0.319559229
839,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,56.5,53.5,5.2,0.465564738
840,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,49.8,41.1,8.4,0.878787879
841,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,43.7,34.9,11.1,0.763085399
842,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,37,20.6,10.7,0.418732782
843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,38.1,26,5.6,0.143250689
844,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,52.1,48.9,9.5,0.796143251
845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,48.9,39.6,17.1,0.922865014
846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,33.6,14.6,14.4,0.70523416
847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,45.7,32.6,16.1,0.710743802
848,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,36.8,15.4,15.8,0.826446281
849,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,37.1,19.7,15.9,0.371900826
850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,52.6,41.5,18.3,0.132231405
851,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,54.8,52.5,15.5,0.950413223
852,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,56.7,53.5,11.2,0.611570248
853,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,41.8,36.7,13.8,0.002754821
854,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,37,30.9,12.6,0.184573003
855,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,30.9,16.8,6.6,0.046831956
856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,46.1,38.6,9.8,0
857,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,53.2,49,9.8,0.73553719
858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,42.5,32.4,14.9,0.644628099
859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,51.2,48.4,14.5,0.52892562
860,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,43.1,28,11.5,0.630853994
861,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,39.3,27.7,9.3,0.815426997
862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,48.9,45.2,9.8,0.691460055
863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,41.9,34,25,0.319559229
864,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,35.4,24.7,19.6,0.556473829
865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,48.7,45.1,19.6,0.738292011
866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,47.9,44.8,8.6,0.749311295
867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,40.8,33.7,19.3,0.804407713
868,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,37,27.8,8.2,0.85399449
869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,36.9,27.7,9.8,0.597796143
